X	Y	NKNR	NKNAME
7.467885476	51.70338277	4210004	
7.458373533	51.7050703	4210006	
7.374108759	51.70900448	4210010	
7.453373743	51.70637894	4210011	
7.413495095	51.70153333	4210012	
7.406413435	51.70228709	4210013	
7.405104647	51.72099363	4210014	
7.483376106	51.71879544	4210015	
7.45886716	51.72709601	4210016	
7.444493213	51.73427348	4210017	
7.475695786	51.74338213	4210018	
7.384435246	51.77364947	4210023	
7.451640272	51.78297445	4210024	
7.358795333	51.78124414	4210025	
7.42057981	51.79386246	4210026	
7.439466264	51.77686478	4210029	
7.341814539	51.7728082	4210033	
7.456689121	51.71029033	4210038	
7.447612713	51.77519534	4210044	
7.392296798	51.7067273	4210045	
7.43578607	51.76295817	4210047	
7.437375634	51.76816875	4210052	
7.3699813	51.70069546	4210056	
7.460168664	51.76711521	4210060	
7.38675389	51.76908031	4210061	
7.452041128	51.76799354	4210062	
7.424517999	51.7661791	4210063	
7.449865201	51.7730886	4210065	
7.554062309	51.69896214	4211001	
7.549462642	51.70947819	4211002	
7.599537694	51.71753763	4211004	
7.643309348	51.72562928	4211005	
7.542195187	51.72899238	4211006	
7.593387733	51.73123672	4211007	
7.605090008	51.73200749	4211008	
7.612248144	51.73259308	4211009	
7.661227346	51.73408339	4211010	
7.632679174	51.78324841	4211011	
7.662439347	51.743594	4211013	
7.651122363	51.75317322	4211017	
7.588667619	51.76533619	4211018	
7.634810671	51.7961256	4211021	Ascheberg
7.616372737	51.79496947	4211022	
7.541718924	51.78678999	4211026	
7.602823239	51.71631639	4211027	
7.617150162	51.72739972	4211028	
7.594888669	51.79340805	4211029	
7.529743229	51.7039539	4211031	
7.601011016	51.70656336	4211032	
7.665166889	51.73811224	4211033	
7.664181854	51.74148349	4211034	
7.595829147	51.7758551	4211035	
7.539173194	51.73934221	4211037	
7.528366447	51.74623928	4211038	
7.55118433	51.70527494	4211040	
7.630867152	51.79263465	4211041	
7.512701346	51.74335224	4211042	
7.733764177	51.69899616	4212002	
7.768275078	51.70208873	4212003	
7.831471678	51.70641802	4212005	
7.798090008	51.70645824	4212006	
7.679407668	51.71498428	4212008	
7.67755896	51.71645468	4212009	
7.704366656	51.73219988	4212011	
7.719655351	51.7384289	4212012	
7.719035689	51.74012851	4212013	
7.790529657	51.74844269	4212015	
7.788459424	51.75906841	4212016	
7.721670637	51.75761502	4212017	
7.815969967	51.75118918	4212018	
7.829944312	51.79311501	4212022	
7.795752461	51.76138936	4212028	
7.786783178	51.78893366	4212029	
7.694160971	51.70214681	4212034	
7.716747495	51.74712156	4212036	
7.726907124	51.72950393	4212038	
7.692261927	51.71978678	4212039	
7.706096382	51.698918	4212040	
7.757407697	51.79397981	4212041	
7.72983712	51.79334962	4212042	
7.732722864	51.72391665	4212043	
7.752524139	51.71362218	4212044	
7.725380331	51.70155502	4212045	
7.791355408	51.72956043	4212046	
7.801587678	51.70005774	4212047	
7.800491275	51.7030567	4212048	
7.746141503	51.79492017	4212051	
7.80861638	51.70140699	4212052	
7.813418345	51.70302622	4212053	
7.817645105	51.7009238	4212054	
7.734046703	51.74056865	4212055	
7.837740489	51.69932923	4213001	
7.953958503	51.69975775	4213003	
7.922059959	51.70908635	4213005	
7.936729873	51.71824122	4213006	
7.900527743	51.74145587	4213007	
7.881751296	51.7415847	4213008	
7.997730249	51.75983162	4213009	
7.979433544	51.76863427	4213010	
7.919018024	51.7656177	4213011	
7.880508234	51.76283529	4213014	
7.927500299	51.78139802	4213017	
7.842807601	51.70110631	4213020	
7.838875186	51.70461943	4213021	
7.834894341	51.71001733	4213022	
7.843991713	51.77647245	4213023	
7.912037692	51.70775949	4213029	
7.876100624	51.76683855	4213030	
7.883436984	51.77084498	4213031	
7.89559225	51.77135219	4213032	
7.910557789	51.76457535	4213033	
7.89953857	51.7450442	4213034	
7.897952475	51.75374002	4213035	
7.906726838	51.77065248	4213038	
8.008221589	51.70627266	4214001	
8.153993548	51.70677426	4214002	
8.164883192	51.7344448	4214003	
8.051286696	51.74629981	4214004	
8.046570057	51.75398932	4214006	
8.046893787	51.75484185	4214007	
8.031394594	51.75367756	4214008	
8.033769893	51.75515771	4214009	
8.041521361	51.7580775	4214010	
8.042413265	51.76008284	4214011	
8.097231495	51.76885268	4214013	
8.155034618	51.76835187	4214014	
8.032871369	51.77937161	4214015	Beckum
8.07030944	51.78374975	4214016	
8.069669738	51.79228439	4214017	
8.146141479	51.78503278	4214018	
8.07688033	51.76108492	4214020	
8.071217176	51.70850773	4214023	
8.116714589	51.717605	4214024	
8.165449936	51.70630951	4214025	
8.028982643	51.78622489	4214028	
8.012390784	51.79620973	4214029	
8.01257402	51.79725975	4214030	
8.022444615	51.7492884	4214031	
8.045652511	51.74993371	4214032	
8.08978049	51.76645622	4214035	
8.03005109	51.74695101	4214036	
8.031002899	51.75188542	4214037	
8.078276215	51.76162522	4214038	
7.999516152	51.79091933	4214040	
8.013687626	51.77630088	4214041	
8.225788325	51.699785	4215001	
8.330979973	51.70266243	4215002	
8.254323574	51.70772196	4215003	
8.255814363	51.70979846	4215004	
8.244606165	51.71190893	4215005	
8.262350669	51.71196757	4215007	
8.309663215	51.71480094	4215009	
8.172892047	51.73357367	4215013	
8.328674674	51.75016766	4215018	
8.227663526	51.75547936	4215019	
8.253337696	51.77842192	4215022	
8.216791858	51.788305	4215023	
8.167270871	51.79404336	4215024	
8.325401157	51.77666643	4215028	
8.2670881	51.7724231	4215030	
8.26721598	51.77671458	4215031	
8.186304192	51.73041027	4215035	
8.258916113	51.73037452	4215036	
8.235617442	51.73050391	4215037	
8.249408944	51.73523242	4215038	
8.260115133	51.70978827	4215039	
8.309550644	51.74087418	4215041	
8.307031839	51.73225359	4215042	
8.250491847	51.73663066	4215043	
8.251997036	51.73840883	4215044	
8.243039674	51.73541265	4215047	
8.32272846	51.7759868	4215048	
8.338489893	51.70500417	4216001	
8.335069014	51.72121898	4216006	
8.33517164	51.72514687	4216007	
8.42619473	51.70550006	4216008	
8.433408054	51.70819775	4216009	
8.439869295	51.71797194	4216010	
8.467744162	51.75499651	4216016	
8.470178789	51.75646829	4216017	
8.466097548	51.78320112	4216018	
8.470431448	51.7824842	4216019	
8.48755112	51.70071872	4216020	
8.483823906	51.70468519	4216021	
8.471467203	51.72696606	4216023	
8.488729939	51.75812236	4216024	
8.403484432	51.72445346	4216028	
8.430676054	51.76817693	4216030	
8.377466415	51.72833257	4216032	
8.381074621	51.74230186	4216034	
8.381072513	51.74398696	4216035	
8.389940214	51.75715288	4216036	
8.414050987	51.78204525	4216037	
8.384083047	51.77136456	4216038	
8.380662414	51.77237713	4216039	
8.353679678	51.77928342	4216040	
8.370948157	51.78996195	4216041	
8.40505642	51.7905899	4216042	
8.419158215	51.79734353	4216043	
8.374716384	51.71887445	4216044	
8.350141354	51.72308333	4216046	
8.355029528	51.71142782	4216048	
8.49308393	51.73322957	4216052	
8.444111408	51.72900185	4216054	
8.419923361	51.79351235	4216055	
8.448622814	51.74615491	4216056	
8.33275932	51.73163778	4216057	
8.53739037	51.72470388	4217001	
8.51511948	51.73993313	4217003	
8.507842154	51.75932151	4217004	
8.522735004	51.77635186	4217005	
8.559573351	51.72833456	4217006	
8.564027626	51.71895065	4217007	
8.552983849	51.76118291	4217008	
8.562707384	51.7596868	4217009	
8.562832687	51.79009313	4217013	
8.552530563	51.79726814	4217014	
8.587727671	51.70859397	4217015	
8.588362112	51.71027689	4217016	
8.591257855	51.74421647	4217017	
8.587944601	51.7452378	4217018	
8.628288456	51.7140435	4217020	
8.626511808	51.73837062	4217023	
8.630741866	51.75636409	4217025	
8.636226447	51.7614371	4217026	
8.62838265	51.78359206	4217027	
8.615579058	51.78670908	4217028	
8.638190216	51.78825539	4217029	
8.612302408	51.79551511	4217030	
8.617032331	51.79685457	4217031	
8.665476132	51.75391703	4217035	
8.662322805	51.75518723	4217038	
8.66197925	51.75733393	4217039	
8.573746304	51.76235833	4217042	
8.660402294	51.75636522	4217043	
8.55056878	51.76173924	4217044	
8.662162299	51.71170865	4217045	
8.66100571	51.73890531	4217046	
8.57747286	51.76888498	4217047	
8.644677807	51.71194848	4217050	
8.564871972	51.7192895	4217051	
8.54617782	51.7616789	4217053	
8.636286919	51.71258535	4217054	
8.658449056	51.76099425	4217056	
8.698226053	51.70231751	4218001	
8.69287797	51.72626086	4218004	
8.692733696	51.73350463	4218005	
8.682416457	51.73550511	4218006	
8.709450191	51.74222898	4218008	
8.714787082	51.74765416	4218011	
8.715222272	51.74880429	4218012	
8.689705988	51.7654277	4218014	
8.713572359	51.77491989	4218015	
8.741511438	51.70150049	4218017	
8.780645827	51.70259003	4218029	
8.777052912	51.75028051	4218037	
8.827925124	51.74064943	4218042	
8.832193779	51.75539091	4218043	
8.822314794	51.7585056	4218044	
8.776493246	51.7075411	4218052	
8.705377468	51.73311378	4218055	Paderborn-Elsen
8.733183032	51.7417605	4218056	
8.765494447	51.75907994	4218057	
8.780068347	51.77935186	4218058	
8.704971701	51.70483129	4218059	Paderborn-Zentrum
8.699545683	51.74591701	4218060	Paderborn-SchloÃŸ Neuhaus
8.704079797	51.78720358	4218061	Paderborn-Sennelager
8.799138498	51.77113492	4218062	
8.822669876	51.77851165	4218063	
8.775699385	51.72688029	4218065	
8.779815609	51.70919197	4218066	
8.704029224	51.73288617	4218067	
8.700597008	51.74554875	4218068	
8.779911495	51.70346744	4218069	
8.793782243	51.73269749	4218070	
8.817273677	51.71533237	4218071	
8.712801147	51.70708021	4218072	
8.717176721	51.70805098	4218073	
8.818272613	51.7136828	4218074	
8.712948378	51.70799613	4218075	
8.713629725	51.69910072	4218076	
8.706648514	51.73327428	4218077	
8.709406638	51.7335328	4218078	
8.819551236	51.77259597	4218080	
8.832921975	51.71985231	4219001	
8.85008964	51.74345712	4219002	
8.854439826	51.74385394	4219003	
8.870643081	51.72154667	4219004	
8.932232896	51.71703382	4219005	
8.93485621	51.71375458	4219006	
8.935479664	51.76337244	4219007	
8.949852029	51.7416645	4219008	
8.950415118	51.76074836	4219009	
8.94546163	51.76337932	4219010	
8.984118653	51.74051157	4219012	
8.942502785	51.72397086	4219015	
8.94925323	51.7389931	4219017	
8.908809204	51.72584606	4219018	
8.949832643	51.70142113	4219019	
8.98433587	51.74015755	4219020	
8.979401675	51.79755978	4219021	
8.951889323	51.75252947	4219022	
9.030492941	51.70374924	4220002	
9.091281279	51.70890885	4220005	
9.091228914	51.7106039	4220006	
9.034848586	51.72520229	4220007	
9.015628248	51.71956113	4220009	
9.062827946	51.73693506	4220010	
9.149318473	51.74987901	4220011	
9.055547123	51.74855422	4220012	
9.02520055	51.75605348	4220013	
9.023707524	51.7597876	4220014	
9.058287883	51.76820943	4220015	
9.071810144	51.77269349	4220016	
9.075722262	51.77634037	4220017	
9.151049232	51.76775293	4220018	
9.140342063	51.77519592	4220019	
9.025075955	51.7687617	4220020	
9.00209711	51.77769055	4220021	
9.033712562	51.78060583	4220022	
9.002872971	51.79170743	4220023	
9.163186253	51.73347359	4220028	
9.141759975	51.77527829	4220029	
9.027075763	51.70489034	4220031	
9.089290875	51.70459196	4220032	
9.112643111	51.71149045	4220033	
9.131218188	51.70700307	4220034	
9.001548067	51.78909127	4220035	
9.017494913	51.73764965	4220036	
9.130699201	51.7063659	4220038	
9.092911302	51.71051963	4220039	
9.017227203	51.72325121	4220058	
9.169520968	51.7049037	4221001	
9.19063372	51.71549147	4221004	
9.241410023	51.70983208	4221006	
9.242241383	51.71186351	4221007	
9.291238513	51.71149883	4221008	
9.291798057	51.71121814	4221009	
9.166086609	51.73266319	4221010	
9.225599632	51.73430502	4221011	
9.223657133	51.74196765	4221012	
9.288091012	51.75230107	4221013	
9.305848446	51.75082172	4221014	
9.200666697	51.78017153	4221018	
9.20356428	51.79008657	4221019	
9.204000402	51.79075895	4221020	
9.222746727	51.78708683	4221021	
9.251277177	51.77845399	4221022	
9.243716466	51.793435	4221023	
9.288198786	51.77652714	4221024	
9.298909252	51.77769443	4221025	
9.187386478	51.71940159	4221026	
9.176078926	51.75550591	4221027	
9.214207923	51.70119336	4221028	
9.25321131	51.71385013	4221029	
9.213104867	51.69992221	4221032	
9.175444961	51.69972765	4221033	
9.170559859	51.69973494	4221034	
9.312240636	51.75261696	4221035	
9.18928523	51.72179687	4221036	
9.389887467	51.71207068	4222002	
9.375144754	51.71212996	4222003	
9.344194159	51.71153019	4222004	
9.33894315	51.7213689	4222005	
9.361921836	51.7337569	4222006	
9.382163717	51.77892485	4222010	
9.387075826	51.75797448	4222012	
9.404194397	51.76171774	4222013	
9.386499827	51.77104106	4222014	
9.348001183	51.78361559	4222017	
9.35651229	51.79683107	4222018	
9.374830913	51.77393167	4222019	
9.404231778	51.79574492	4222024	
9.399990158	51.79624917	4222025	
9.34815884	51.77698378	4222027	
9.378785748	51.77906886	4222028	
9.37633292	51.71040659	4222031	
9.39073872	51.7124283	4222032	
6.114558065	51.69103058	4302006	
6.032284056	51.6839392	4302007	
6.05235083	51.68488733	4302008	
6.104656708	51.67780438	4302010	
6.149108356	51.67287318	4302011	
6.13384839	51.64221118	4302012	
6.062701862	51.68939309	4302013	
6.034469102	51.67477103	4302015	GrenzÃ¼bergang Goch-Autobahn
6.118929783	51.67132005	4302016	Kleve
6.128684434	51.68703784	4302017	
6.131202058	51.68816887	4302018	
6.151422886	51.67518166	4302020	
6.153844421	51.67393175	4302021	
6.143160413	51.6722657	4302022	
6.143954961	51.66952989	4302023	
6.156106241	51.66686431	4302400	
6.222648528	51.61151328	4303001	
6.202423064	51.63119577	4303002	
6.239082296	51.65081448	4303004	
6.319381071	51.68621119	4303007	
6.326774451	51.647259	4303009	
6.174235202	51.61316339	4303010	
6.285066164	51.60537152	4303011	
6.278897635	51.62609156	4303012	
6.278911149	51.63077201	4303013	
6.274918381	51.63814087	4303014	
6.269211731	51.6767079	4303015	
6.261927002	51.62276409	4303016	
6.330639745	51.61930316	4303017	
6.281514966	51.59882444	4303018	
6.252567336	51.64692476	4303019	
6.331645187	51.63996544	4303021	
6.324142465	51.61603985	4303022	
6.253793289	51.64811437	4303023	
6.180425745	51.65575656	4303025	Goch
6.263508708	51.66178946	4303026	
6.276240903	51.66040892	4303028	
6.172089553	51.67169346	4303029	
6.270568552	51.67388564	4303031	
6.259140143	51.65966628	4303032	
6.290913659	51.63663667	4303033	Uedem
6.287550856	51.6311085	4303036	
6.285288401	51.64458655	4303037	
6.209203817	51.61996631	4303038	
6.266639713	51.66304574	4303400	
6.187216333	51.62023488	4303491	
6.289640647	51.63026874	4303493	
6.493525778	51.62575755	4304001	
6.466863591	51.65674054	4304002	
6.416421462	51.67970889	4304004	
6.384882144	51.69411235	4304005	
6.379606207	51.69749737	4304006	
6.376032581	51.69838116	4304007	
6.336217244	51.67916184	4304008	
6.370349918	51.65414631	4304009	
6.369899096	51.6554237	4304010	
6.406485459	51.63353026	4304012	
6.376041988	51.61144434	4304014	
6.408956924	51.61300091	4304015	
6.454989583	51.60963585	4304016	
6.379717362	51.601527	4304017	
6.378819514	51.60261352	4304018	
6.457930152	51.65378629	4304019	
6.490979523	51.6791232	4304020	
6.489762841	51.6972478	4304021	
6.451889889	51.60647297	4304022	
6.480554006	51.66420634	4304025	
6.4831417	51.66739564	4304026	
6.351680165	51.60390406	4304027	Sonsbeck
6.426327251	51.68447005	4304028	
6.435475021	51.67074231	4304029	
6.442217162	51.67240907	4304030	
6.427790271	51.6436756	4304031	
6.431357774	51.65969156	4304032	
6.378804758	51.61494013	4304400	
6.382671096	51.61164682	4304401	
6.635453962	51.64194001	4305002	
6.615391945	51.64992452	4305003	
6.554059923	51.69487016	4305007	
6.518317663	51.60675289	4305008	
6.549356022	51.60426296	4305009	
6.648739125	51.66029919	4305011	
6.637335484	51.67100235	4305012	
6.643466738	51.67503538	4305013	
6.514787316	51.68316673	4305014	
6.643766214	51.62700442	4305015	
6.597254524	51.68308453	4305016	
6.57771938	51.6865672	4305017	
6.535052167	51.63913372	4305018	
6.600343173	51.66489098	4305019	
6.609429602	51.66927464	4305020	
6.629420015	51.67532499	4305021	
6.637947883	51.63341135	4305025	
6.632477755	51.62417134	4305026	
6.646325943	51.63547562	4305027	
6.660805258	51.60137611	4305028	
6.610751564	51.64588544	4305031	
6.570097335	51.63716923	4305032	
6.576145825	51.68505445	4305400	
6.61345627	51.66991935	4305401	
6.742528761	51.64165992	4306001	HÃ¼nxe
6.719364455	51.66737018	4306002	Wesel
6.691058987	51.61468324	4306003	
6.747637655	51.66951203	4306004	
6.786279742	51.67775693	4306005	
6.755617725	51.60434095	4306006	
6.758488216	51.62865274	4306007	
6.760284918	51.64630037	4306008	
6.739166191	51.67726136	4306009	
6.825339124	51.60208577	4306010	
6.693026067	51.61757048	4306011	
6.70930137	51.63008804	4306013	
6.687503811	51.6123065	4306400	
6.895714023	51.64509035	4307005	
6.891880392	51.61331757	4307007	
6.914595406	51.59989099	4307008	
6.915861924	51.60326364	4307009	
6.922661341	51.6005634	4307010	
6.915142782	51.60906161	4307012	
6.963171733	51.59935757	4307014	
6.960126622	51.6055682	4307015	
6.958000208	51.61093809	4307016	
6.980363851	51.60737567	4307017	
6.983800213	51.60863878	4307018	
6.994161099	51.60950239	4307019	
6.91987817	51.62119925	4307022	
6.90190297	51.62705773	4307023	
6.94540509	51.65684145	4307026	
6.967960707	51.65833097	4307028	
6.969458507	51.66027652	4307029	
6.972562636	51.65992993	4307030	
6.967398593	51.66940938	4307031	
6.961860437	51.67547606	4307033	
6.899342956	51.64613544	4307043	
6.860043954	51.68381196	4307046	
6.862474903	51.68268858	4307047	
6.884798533	51.69165922	4307048	
6.88760533	51.69252506	4307049	
6.861210655	51.67021115	4307050	
6.886238452	51.66269342	4307051	
6.933089202	51.62848914	4307052	
6.966109248	51.65615173	4307201	
6.933708785	51.62908252	4307202	Bottrop-Feldhausen
6.92963751	51.65375035	4307204	Dorsten
6.921156401	51.68539388	4307205	PP (Parkplatz Holsterhausen)
6.940450549	51.60774905	4307206	Bottrop-Kirchhellen
6.914686507	51.61263732	4307207	
6.972213932	51.61732415	4307208	
6.984210364	51.59980642	4307210	
6.921224377	51.60223516	4307211	
6.97593452	51.67014168	4307212	
6.981361216	51.67070831	4307213	
6.980920811	51.67585809	4307214	
6.991483733	51.67162247	4307215	
6.967361199	51.61410711	4307216	
6.954023516	51.62095101	4307217	
6.931848371	51.62745309	4307218	
6.971213401	51.67192896	4307222	
6.878734225	51.69514915	4307400	
7.04920429	51.60399875	4308001	
7.015326806	51.62073829	4308003	
7.000850501	51.63298408	4308004	
7.050142724	51.62543698	4308005	
7.070937241	51.60223654	4308006	
7.082547295	51.61638616	4308009	
7.085762333	51.62347641	4308010	
7.092063739	51.60067624	4308011	
7.094775449	51.59952543	4308012	
7.09879865	51.59976531	4308013	
7.123939816	51.60781284	4308014	
7.118579002	51.61221447	4308015	
7.11055958	51.62096143	4308016	
7.14480182	51.61351865	4308018	
7.139892434	51.61632065	4308019	
7.143050126	51.61655421	4308020	
7.161941107	51.61807106	4308021	
